Timestamp,TargetIP,Attack,TransactionID
2023-03-18 00:00:06.508,185.175.0.4,Stacked Modbus Frames,0
2023-03-18 00:00:06.511,185.175.0.4,Stacked Modbus Frames - Complete,1048575
2023-03-18 00:00:06.512,185.175.0.4,Stacked Modbus Frames,0
2023-03-18 00:00:06.512,185.175.0.4,Stacked Modbus Frames - Complete,1048575
2023-03-18 00:00:06.512,185.175.0.4,Stacked Modbus Frames,0
2023-03-18 00:00:06.512,185.175.0.4,Stacked Modbus Frames - Complete,1048575
2023-03-18 00:00:06.512,185.175.0.4,Stacked Modbus Frames,0
2023-03-18 00:00:06.513,185.175.0.4,Stacked Modbus Frames - Complete,1048575
2023-03-18 00:24:06.513,185.175.0.4,Brute force or specific coil. Address: 13,5
2023-03-18 00:24:06.513,185.175.0.4,Brute force or specific - Complete,65535
2023-03-18 00:24:06.514,185.175.0.4,Brute force or specific coil. Address: 14,5
2023-03-18 00:24:06.514,185.175.0.4,Brute force or specific - Complete,65535
2023-03-18 00:24:06.514,185.175.0.4,Brute force or specific coil. Address: 8,5
2023-03-18 00:24:06.514,185.175.0.4,Brute force or specific - Complete,65535
2023-03-18 00:24:06.514,185.175.0.4,Replay,10568
2023-03-18 00:24:06.515,185.175.0.4,Replay - Complete,65535
2023-03-18 00:24:06.515,185.175.0.4,Replay,10568
2023-03-18 00:24:06.515,185.175.0.4,Replay - Complete,65535
2023-03-18 00:24:06.515,185.175.0.4,Replay,10568
2023-03-18 00:24:06.515,185.175.0.4,Replay - Complete,65535
2023-03-18 00:24:06.515,185.175.0.4,Replay,10568
2023-03-18 00:24:06.515,185.175.0.4,Replay - Complete,65535
2023-03-18 00:24:06.516,185.175.0.4,Replay,10568
2023-03-18 00:24:06.516,185.175.0.4,Replay - Complete,65535
2023-03-18 00:40:06.517,185.175.0.4,Brute force or specific coil. Address: 1,5
2023-03-18 00:40:06.517,185.175.0.4,Brute force or specific - Complete,65535
2023-03-18 00:40:06.517,185.175.0.4,Brute force or specific coil. Address: 1,5
